Date,TempC
7/13/2025 20:15,24.062
7/13/2025 20:30,23.773
7/13/2025 20:45,23.388
7/13/2025 21:00,23.004
7/13/2025 21:15,22.238
7/13/2025 21:30,21.569
7/13/2025 21:45,21.091
7/13/2025 22:00,20.424
7/13/2025 22:15,20.138
7/13/2025 22:30,19.948
7/13/2025 22:45,19.948
7/13/2025 23:00,19.948
7/13/2025 23:15,19.853
7/13/2025 23:30,19.758
7/13/2025 23:45,19.567
7/14/2025 0:00,19.472
7/14/2025 0:15,19.472
7/14/2025 0:30,19.567
7/14/2025 0:45,19.377
7/14/2025 1:00,19.282
7/14/2025 1:15,19.282
7/14/2025 1:30,19.377
7/14/2025 1:45,19.472
7/14/2025 2:00,19.472
7/14/2025 2:15,19.567
7/14/2025 2:30,19.567
7/14/2025 2:45,19.662
7/14/2025 3:00,19.662
7/14/2025 3:15,19.567
7/14/2025 3:30,19.377
7/14/2025 3:45,19.092
7/14/2025 4:00,18.711
7/14/2025 4:15,18.711
7/14/2025 4:30,18.045
7/14/2025 4:45,18.045
7/14/2025 5:00,17.855
7/14/2025 5:15,17.76
7/14/2025 5:30,17.76
7/14/2025 5:45,17.76
7/14/2025 6:00,17.665
7/14/2025 6:15,17.57
7/14/2025 6:30,17.379
7/14/2025 6:45,17.475
7/14/2025 7:00,17.57
7/14/2025 7:15,17.76
7/14/2025 7:30,19.187
7/14/2025 7:45,19.092
7/14/2025 8:00,19.377
7/14/2025 8:15,18.901
7/14/2025 8:30,17.95
7/14/2025 8:45,17.665
7/14/2025 9:00,19.092
7/14/2025 9:15,19.662
7/14/2025 9:30,20.71
7/14/2025 9:45,21.187
7/14/2025 10:00,21.282
7/14/2025 10:15,22.429
7/14/2025 10:30,19.377
7/14/2025 10:45,19.282
7/14/2025 11:00,20.519
7/14/2025 11:15,20.043
7/14/2025 11:30,20.043
7/14/2025 11:45,19.948
7/14/2025 12:00,19.853
7/14/2025 12:15,19.662
7/14/2025 12:30,19.662
7/14/2025 12:45,19.758
7/14/2025 13:00,19.948
7/14/2025 13:15,20.043
7/14/2025 13:30,20.043
7/14/2025 13:45,20.519
7/14/2025 14:00,20.901
7/14/2025 14:15,20.996
7/14/2025 14:30,21.282
7/14/2025 14:45,21.76
7/14/2025 15:00,22.046
7/14/2025 15:15,22.621
7/14/2025 15:30,23.004
7/14/2025 15:45,23.773
7/14/2025 16:00,22.046
7/14/2025 16:15,19.758
7/14/2025 16:30,21.091
7/14/2025 16:45,22.046
7/14/2025 17:00,20.901
7/14/2025 17:15,20.615
7/14/2025 17:30,20.71
7/14/2025 17:45,20.805
7/14/2025 18:00,19.092
7/14/2025 18:15,18.711
7/14/2025 18:30,19.662
7/14/2025 18:45,19.377
7/14/2025 19:00,19.758
7/14/2025 19:15,19.472
7/14/2025 19:30,18.711
7/14/2025 19:45,18.331
7/14/2025 20:00,18.331
7/14/2025 20:15,18.045
7/14/2025 20:30,17.284
7/14/2025 20:45,16.903
7/14/2025 21:00,16.237
7/14/2025 21:15,15.951
7/14/2025 21:30,15.855
7/14/2025 21:45,15.76
7/14/2025 22:00,15.855
7/14/2025 22:15,15.473
7/14/2025 22:30,14.996
7/14/2025 22:45,16.808
7/14/2025 23:00,18.711
7/14/2025 23:15,18.711
7/14/2025 23:30,18.711
7/14/2025 23:45,18.711
7/15/2025 0:00,18.996
7/15/2025 0:15,18.901
7/15/2025 0:30,18.901
7/15/2025 0:45,18.806
7/15/2025 1:00,18.806
7/15/2025 1:15,18.711
7/15/2025 1:30,18.711
7/15/2025 1:45,18.616
7/15/2025 2:00,18.616
7/15/2025 2:15,18.521
7/15/2025 2:30,18.521
7/15/2025 2:45,18.331
7/15/2025 3:00,18.236
7/15/2025 3:15,17.95
7/15/2025 3:30,17.475
7/15/2025 3:45,17.189
7/15/2025 4:00,16.618
7/15/2025 4:15,16.713
7/15/2025 4:30,15.951
7/15/2025 4:45,14.9
7/15/2025 5:00,14.804
7/15/2025 5:15,14.709
7/15/2025 5:30,14.613
7/15/2025 5:45,14.613
7/15/2025 6:00,14.517
7/15/2025 6:15,14.709
7/15/2025 6:30,14.709
7/15/2025 6:45,15.091
7/15/2025 7:00,14.804
7/15/2025 7:15,14.517
7/15/2025 7:30,14.996
7/15/2025 7:45,15.187
7/15/2025 8:00,15.091
7/15/2025 8:15,14.709
7/15/2025 8:30,14.613
7/15/2025 8:45,14.517
7/15/2025 9:00,14.709
7/15/2025 9:15,14.9
7/15/2025 9:30,14.709
7/15/2025 9:45,14.709
7/15/2025 10:00,14.804
7/15/2025 10:15,14.9
7/15/2025 10:30,14.804
7/15/2025 10:45,15.091
7/15/2025 11:00,14.996
7/15/2025 11:15,15.187
7/15/2025 11:30,17.57
7/15/2025 11:45,17.855
7/15/2025 12:00,17.855
7/15/2025 12:15,17.855
7/15/2025 12:30,17.95
7/15/2025 12:45,18.045
7/15/2025 13:00,18.045
7/15/2025 13:15,18.045
7/15/2025 13:30,18.045
7/15/2025 13:45,18.14
7/15/2025 14:00,18.426
7/15/2025 14:15,18.331
7/15/2025 14:30,18.426
7/15/2025 14:45,18.236
7/15/2025 15:00,18.236
7/15/2025 15:15,18.236
7/15/2025 15:30,18.236
7/15/2025 15:45,18.14
7/15/2025 16:00,18.045
7/15/2025 16:15,18.616
7/15/2025 16:30,18.236
7/15/2025 16:45,20.043
7/15/2025 17:00,20.329
7/15/2025 17:15,19.853
7/15/2025 17:30,20.234
7/15/2025 17:45,18.14
7/15/2025 18:00,17.95
7/15/2025 18:15,18.711
7/15/2025 18:30,18.996
7/15/2025 18:45,18.236
7/15/2025 19:00,20.519
7/15/2025 19:15,19.092
7/15/2025 19:30,18.045
7/15/2025 19:45,17.475
7/15/2025 20:00,17.76
7/15/2025 20:15,17.665
7/15/2025 20:30,17.094
7/15/2025 20:45,17.284
7/15/2025 21:00,17.094
7/15/2025 21:15,16.618
7/15/2025 21:30,16.427
7/15/2025 21:45,16.427
7/15/2025 22:00,16.523
7/15/2025 22:15,16.523
7/15/2025 22:30,16.427
7/15/2025 22:45,16.427
7/15/2025 23:00,16.427
7/15/2025 23:15,16.237
7/15/2025 23:30,16.141
7/15/2025 23:45,17.57
7/16/2025 0:00,17.76
7/16/2025 0:15,17.665
7/16/2025 0:30,17.665
7/16/2025 0:45,17.665
7/16/2025 1:00,17.665
7/16/2025 1:15,17.665
7/16/2025 1:30,17.76
7/16/2025 1:45,17.76
7/16/2025 2:00,17.76
7/16/2025 2:15,17.76
7/16/2025 2:30,17.665
7/16/2025 2:45,17.665
7/16/2025 3:00,17.57
7/16/2025 3:15,17.57
7/16/2025 3:30,17.475
7/16/2025 3:45,17.284
7/16/2025 4:00,17.094
7/16/2025 4:15,16.903
7/16/2025 4:30,16.618
7/16/2025 4:45,16.141
7/16/2025 5:00,15.664
7/16/2025 5:15,15.091
7/16/2025 5:30,14.613
7/16/2025 5:45,14.325
7/16/2025 6:00,14.23
7/16/2025 6:15,14.23
7/16/2025 6:30,14.517
7/16/2025 6:45,14.804
7/16/2025 7:00,14.996
7/16/2025 7:15,15.378
7/16/2025 7:30,15.378
7/16/2025 7:45,15.569
